0,weapon,none,0,,,0,0,0,
55551,perk,specialty_vulture_aid_cer,242,cer,,0,0,0,
62262,perk,specialty_flak_jacket_cer,245,cer,,0,0,0,
73944,perk,specialty_armorpiercing_cer,248,cer,,0,0,0,
80971,perk,specialty_grenadier_cer,249,cer,,0,0,0,
80972,perk,specialty_veteran_cer,250,cer,,0,0,0,
80973,perk,specialty_flex_cer,251,cer,,0,0,0,
80975,perk,specialty_bomb_squad_cer,252,cer,,0,0,0,
80976,perk,specialty_athletics_cer,253,cer,,0,0,0,
80977,perk,specialty_alertness_cer,254,cer,,0,0,0,
80978,perk,specialty_combat_tracker_cer,255,cer,,0,0,0,
80979,perk,specialty_resolute_cer,256,cer,,0,0,0,
80980,perk,specialty_overwatch_cer,257,cer,,0,0,0,
80981,perk,specialty_tempered_cer,258,cer,,0,0,0,
80982,perk,specialty_shroud_cer,259,cer,,0,0,0,
80983,perk,specialty_outlander_cer,260,cer,,0,0,0,
80989,perk,specialty_specialist_cer,263,cer,,0,0,0,
81255,perk,specialty_coldblooded_cer,264,cer,,0,0,0,
81354,perk,specialty_combat_scout_cer,265,cer,,0,0,0,
83009,perk,specialty_d_mod_cer,266,cer,,0,0,0,
89044,perk,specialty_damage_radar_cer,267,cer,,0,0,0,
89940,perk,specialty_lightfoot_cer,268,cer,,0,0,0,
91755,perk,specialty_reactive_armor_cer,269,cer,,0,0,0,
92396,perk,specialty_low_profile_cer,272,cer,,0,0,0,
92409,perk,specialty_ping_enemy_after_kill_cer,273,cer,,0,0,0,
92889,perk,specialty_allterrain_cer,275,cer,,0,0,0,
94527,perk,specialty_perkstreaks_cer,278,cer,,0,0,0,
94528,perk,perk_super_speed_cer,279,cer,,0,0,0,
94529,perk,specialty_fast_healing_cer,280,cer,,0,0,0,
96518,perk,specialty_melee_without_swap_cer,282,cer,,0,0,0,
6014,playercards,ui_playercard_778,1,iw9,,0,6977CA8EF6C1ED8E,0,
6015,playercards,ui_playercard_869,2,iw9,,0,2C50B48ED3F90BC5,0,
6016,playercards,ui_playercard_109,3,iw9,,0,79E0218EFFCA78C4,0,
6017,playercards,ui_playercard_547,4,iw9,,0,57B4838EEC925EDE,0,
6018,playercards,ui_playercard_507,5,iw9,,0,57A6F38EEC86DFD2,0,
6019,playercards,ui_playercard_982,6,iw9,,0,3552548ED92BBF25,0,
6020,playercards,ui_playercard_171,7,iw9,,0,79C8118EFFB5CBB3,0,
6021,playercards,ui_playercard_112,8,iw9,,0,79DC928EFFC74FF0,0,
6022,playercards,ui_playercard_632,9,iw9,,0,60B9A18EF1C81E2F,0,
6024,playercards,ui_playercard_488,11,iw9,,0,4E754B8EE72AFB18,0,
6025,playercards,ui_playercard_378,12,iw9,,0,C02768F0A4AB3C2,0,
6026,playercards,ui_playercard_937,13,iw9,,0,35634F8ED93A29D9,0,
6027,playercards,ui_playercard_993,14,iw9,,0,354F4B8ED9297A03,0,
6028,playercards,ui_playercard_335,15,iw9,,0,C0FFB8F0A56201D,0,
6029,playercards,ui_playercard_457,16,iw9,,0,4EA1CA8EE7510DD0,0,
6030,playercards,ui_playercard_023,17,iw9,,0,70D06A8EFA8B60F3,0,
6032,playercards,ui_playercard_979,19,iw9,,0,3555D18ED92EC963,0,
6033,playercards,ui_playercard_162,20,iw9,,0,79CB948EFFB8E023,0,
6034,playercards,ui_playercard_402,21,iw9,,0,4E90D58EE742AD4E,0,
6035,playercards,ui_playercard_044,22,iw9,,0,70BC6B8EFA7AB99C,0,
6036,playercards,ui_playercard_509,23,iw9,,0,57A6F58EEC86E338,0,
6037,playercards,ui_playercard_538,24,iw9,,0,579C748EEC7DB380,0,
6038,playercards,ui_playercard_108,25,iw9,,0,79E0228EFFCA7A77,0,
6039,playercards,ui_playercard_473,26,iw9,,0,4EA85E8EE75674FA,0,
6040,playercards,ui_playercard_669,27,iw9,,0,60A89E8EF1B9A5E3,0,
6041,playercards,ui_playercard_224,28,iw9,,0,2EF4D8F0508A464,0,
6042,playercards,ui_playercard_739,29,iw9,,0,6969D38EF6B5BF7D,0,
6043,playercards,ui_playercard_260,30,iw9,,0,2FD418F0514CD5C,0,
6044,playercards,ui_playercard_627,31,iw9,,0,60B61C8EF1C50659,0,
6045,playercards,ui_playercard_758,32,iw9,,0,6970CE8EF6BBD5AC,0,
6046,playercards,ui_playercard_905,33,iw9,,0,356DDD8ED9436FA8,0,
6047,playercards,ui_playercard_008,34,iw9,,0,70C9F78EFA8631DC,0,
6048,playercards,ui_playercard_928,35,iw9,,0,3566DE8ED93D52AD,0,
6049,playercards,ui_playercard_995,36,iw9,,0,354F518ED9298435,0,
6050,playercards,ui_playercard_476,37,iw9,,0,4EA85B8EE7566FE1,0,
6051,playercards,ui_playercard_027,38,iw9,,0,70D06E8EFA8B67BF,0,
6052,playercards,ui_playercard_064,39,iw9,,0,70C2EF8EFA800596,0,
6053,playercards,ui_playercard_916,40,iw9,,0,356A5E8ED9406204,0,
6054,playercards,ui_playercard_939,41,iw9,,0,3563598ED93A3AD7,0,
6056,playercards,ui_playercard_129,43,iw9,,0,79D9258EFFC460E2,0,
6057,playercards,ui_playercard_961,44,iw9,,0,35595D8ED931ED1E,0,
6058,playercards,ui_playercard_206,45,iw9,,0,2F64F8F050EC678,0,
6059,playercards,ui_playercard_486,46,iw9,,0,4E75498EE72AF7B2,0,
6060,playercards,ui_playercard_522,47,iw9,,0,57A0008EEC80D73B,0,
6061,playercards,ui_playercard_678,48,iw9,,0,60AC238EF1BCBDB9,0,
6062,playercards,ui_playercard_393,49,iw9,,0,BEDFD8F0A393D1D,0,
6063,playercards,ui_playercard_842,50,iw9,,0,2C49B18ED3F2E7FE,0,
6064,playercards,ui_playercard_157,51,iw9,,0,79CF178EFFBBF493,0,
6065,playercards,ui_playercard_384,52,iw9,,0,BF17C8F0A3C4AC1,0,
6066,playercards,ui_playercard_009,53,iw9,,0,70C9F88EFA86338F,0,
6067,playercards,ui_playercard_549,54,iw9,,0,57B47D8EEC9254AC,0,
6068,playercards,ui_playercard_440,55,iw9,,0,4E9E4B8EE74E002C,0,
6071,playercards,ui_playercard_258,58,iw9,,0,3074B8F051D32DF,0,
6072,playercards,ui_playercard_461,59,iw9,,0,4EA4D88EE7535B71,0,
6073,playercards,ui_playercard_188,60,iw9,,0,79FB228EFFE1422F,0,
6074,playercards,ui_playercard_327,61,iw9,,0,C13798F0A592C0E,0,
6075,playercards,ui_playercard_901,62,iw9,,0,356DE18ED9437674,0,
6077,playercards,ui_playercard_256,64,iw9,,0,307518F051D3D11,0,
6078,playercards,ui_playercard_019,65,iw9,,0,70CCFC8EFA887032,0,
6079,playercards,ui_playercard_085,66,iw9,,0,70E4EC8EFA9CE6E3,0,
6080,playercards,ui_playercard_138,67,iw9,,0,79D5A08EFFC1490C,0,
6081,playercards,ui_playercard_984,68,iw9,,0,35524E8ED92BB4F3,0,
6082,playercards,ui_playercard_046,69,iw9,,0,70BC6D8EFA7ABD02,0,
6083,playercards,ui_playercard_426,70,iw9,,0,4E97598EE747F948,0,
6084,playercards,ui_playercard_520,71,iw9,,0,57A0028EEC80DAA1,0,
6085,playercards,ui_playercard_024,72,iw9,,0,70D06F8EFA8B6972,0,
6086,playercards,ui_playercard_201,73,iw9,,0,2F6568F050ED25D,0,
6087,playercards,ui_playercard_242,74,iw9,,0,303CB8F051A2388,0,
6088,playercards,ui_playercard_533,75,iw9,,0,579C7F8EEC7DC631,0,
6089,playercards,ui_playercard_873,76,iw9,,0,2C54228ED3FBFC86,0,
6090,playercards,ui_playercard_370,77,iw9,,0,C027E8F0A4AC15A,0,
6091,playercards,ui_playercard_336,78,iw9,,0,C0FF88F0A561B04,0,
6092,playercards,ui_playercard_300,79,iw9,,0,C0C708F0A52FE15,0,
6093,playercards,ui_playercard_323,80,iw9,,0,C137D8F0A5932DA,0,
6094,playercards,ui_playercard_978,81,iw9,,0,3555D08ED92EC7B0,0,
6095,playercards,ui_playercard_232,82,iw9,,0,2F2CD8F050BB3BB,0,
6096,playercards,ui_playercard_917,83,iw9,,0,356A5F8ED94063B7,0,
6097,playercards,ui_playercard_251,84,iw9,,0,307528F051D3EC4,0,
6098,playercards,ui_playercard_290,85,iw9,,0,2DE4B8F04FA2DCB,0,
6099,playercards,ui_playercard_325,86,iw9,,0,C13778F0A5928A8,0,
6100,playercards,ui_playercard_635,87,iw9,,0,60B99E8EF1C81916,0,
6101,playercards,ui_playercard_122,88,iw9,,0,79D92C8EFFC46CC7,0,
6102,playercards,ui_playercard_776,89,iw9,,0,6977C48EF6C1E35C,0,
6103,playercards,ui_playercard_644,90,iw9,,0,60AFAD8EF1BFDE0E,0,
6104,playercards,ui_playercard_822,91,iw9,,0,2C5E318ED4046A88,0,
6105,playercards,ui_playercard_983,92,iw9,,0,3552538ED92BBD72,0,
6106,playercards,ui_playercard_214,93,iw9,,0,2F9BF8F0511BA9F,0,
6107,playercards,ui_playercard_039,94,iw9,,0,70D3F88EFA8E8814,0,
6108,playercards,ui_playercard_123,95,iw9,,0,79D92B8EFFC46B14,0,
6109,playercards,ui_playercard_762,96,iw9,,0,697ACA8EF6C42365,0,
6110,playercards,ui_playercard_169,97,iw9,,0,79CB9D8EFFB8EF6E,0,
6111,playercards,ui_playercard_714,98,iw9,,0,6963428EF6B05D6C,0,
6112,playercards,ui_playercard_388,99,iw9,,0,BF1788F0A3C43F5,0,
6113,playercards,ui_playercard_879,100,iw9,,0,2C54288ED3FC06B8,0,
6114,playercards,ui_playercard_082,101,iw9,,0,70E4F18EFA9CEF62,0,
6115,playercards,ui_playercard_443,102,iw9,,0,4E9E4E8EE74E0545,0,
6116,playercards,ui_playercard_286,103,iw9,,0,2DB3F8F04F7E390,0,
6117,playercards,ui_playercard_434,104,iw9,,0,4E9AC98EE74AED6F,0,
6118,playercards,ui_playercard_333,105,iw9,,0,C0FF58F0A5615EB,0,
6119,playercards,ui_playercard_450,106,iw9,,0,4EA1D18EE75119B5,0,
6120,playercards,ui_playercard_561,107,iw9,,0,57AD798EEC8C2F32,0,
6121,playercards,ui_playercard_715,108,iw9,,0,6963438EF6B05F1F,0,
6122,playercards,ui_playercard_638,109,iw9,,0,60B9AB8EF1C82F2D,0,
6123,playercards,ui_playercard_161,110,iw9,,0,79CB958EFFB8E1D6,0,
6124,playercards,ui_playercard_458,111,iw9,,0,4EA1D98EE751274D,0,
6125,playercards,ui_playercard_946,112,iw9,,0,3560508ED937F5B5,0,
6126,playercards,ui_playercard_942,113,iw9,,0,35604C8ED937EEE9,0,
6127,playercards,ui_playercard_954,114,iw9,,0,355CE08ED935018E,0,
6128,playercards,ui_playercard_390,115,iw9,,0,BEDFA8F0A393804,0,
6129,playercards,ui_playercard_114,116,iw9,,0,79DC988EFFC75A22,0,
6130,playercards,ui_playercard_446,117,iw9,,0,4E9E498EE74DFCC6,0,
6131,playercards,ui_playercard_803,118,iw9,,0,2C57AA8ED3FF1975,0,
6132,playercards,ui_playercard_403,119,iw9,,0,4E90D68EE742AF01,0,
6133,playercards,ui_playercard_709,120,iw9,,0,6966CB8EF6B37C0E,0,
6134,playercards,ui_playercard_342,121,iw9,,0,BFEF68F0A47A46B,0,
6135,playercards,ui_playercard_227,122,iw9,,0,2EF508F0508A97D,0,
6136,playercards,ui_playercard_144,123,iw9,,0,79D2A68EFFBF1D67,0,
6137,playercards,ui_playercard_882,124,iw9,,0,2C3C398ED3E791BA,0,
6139,playercards,ui_playercard_760,126,iw9,,0,697AC88EF6C41FFF,0,
6140,playercards,ui_playercard_131,127,iw9,,0,79D5A98EFFC15857,0,
6141,playercards,ui_playercard_377,128,iw9,,0,C02798F0A4AB8DB,0,
6143,playercards,ui_playercard_331,130,iw9,,0,C0FF78F0A561951,0,
6144,playercards,ui_playercard_997,131,iw9,,0,354F4F8ED92980CF,0,
6145,playercards,ui_playercard_026,132,iw9,,0,70D06D8EFA8B660C,0,
6146,playercards,ui_playercard_007,133,iw9,,0,70C9FE8EFA863DC1,0,
6147,playercards,ui_playercard_424,134,iw9,,0,4E975B8EE747FCAE,0,
6148,playercards,ui_playercard_892,135,iw9,,0,2C3FBB8ED3EAA477,0,
6149,playercards,ui_playercard_941,136,iw9,,0,3560498ED937E9D0,0,
6150,playercards,ui_playercard_472,137,iw9,,0,4EA85F8EE75676AD,0,
6151,playercards,ui_playercard_826,138,iw9,,0,2C5E358ED4047154,0,
6152,playercards,ui_playercard_089,139,iw9,,0,70E4F88EFA9CFB47,0,
6154,playercards,ui_playercard_066,141,iw9,,0,70C2ED8EFA800230,0,
6155,playercards,ui_playercard_207,142,iw9,,0,2F6508F050EC82B,0,
6156,playercards,ui_playercard_142,143,iw9,,0,79D2A48EFFBF1A01,0,
6157,playercards,ui_playercard_391,144,iw9,,0,BEDFB8F0A3939B7,0,
6158,playercards,ui_playercard_437,145,iw9,,0,4E9ACA8EE74AEF22,0,
6159,playercards,ui_playercard_623,146,iw9,,0,60B6208EF1C50D25,0,
6160,playercards,ui_playercard_167,147,iw9,,0,79CB978EFFB8E53C,0,
6161,playercards,ui_playercard_625,148,iw9,,0,60B61A8EF1C502F3,0,
6163,playercards,ui_playercard_671,150,iw9,,0,60AC2A8EF1BCC99E,0,
6164,playercards,ui_playercard_745,151,iw9,,0,6974578EF6BEF44E,0,
6167,playercards,ui_playercard_972,154,iw9,,0,3555DA8ED92ED8AE,0,
6168,playercards,ui_playercard_313,155,iw9,,0,C08ED8F0A4FE9A5,0,
6169,playercards,ui_playercard_430,156,iw9,,0,4E9AC58EE74AE6A3,0,
6170,playercards,ui_playercard_302,157,iw9,,0,C0C6E8F0A52FAAF,0,
6171,playercards,ui_playercard_100,158,iw9,,0,79E01A8EFFCA6CDF,0,
6172,playercards,ui_playercard_431,159,iw9,,0,4E9AC48EE74AE4F0,0,
6173,playercards,ui_playercard_794,160,iw9,,0,697E528EF6C74054,0,
6174,playercards,ui_playercard_881,161,iw9,,0,2C3C388ED3E79007,0,
6175,playercards,ui_playercard_004,162,iw9,,0,70C9FB8EFA8638A8,0,
6176,playercards,ui_playercard_816,163,iw9,,0,2C5AA78ED4014A33,0,
6177,playercards,ui_playercard_369,164,iw9,,0,C05EB8F0A4DB068,0,
6178,playercards,ui_playercard_914,165,iw9,,0,356A608ED940656A,0,
6179,playercards,ui_playercard_738,166,iw9,,0,6969D28EF6B5BDCA,0,
6180,playercards,ui_playercard_500,167,iw9,,0,57A6EE8EEC86D753,0,
6181,playercards,ui_playercard_607,168,iw9,,0,60BD2C8EF1CB4037,0,
6182,playercards,ui_playercard_363,169,iw9,,0,C05E58F0A4DA636,0,
6183,playercards,ui_playercard_922,170,iw9,,0,3566D48ED93D41AF,0,
6184,playercards,ui_playercard_051,171,iw9,,0,70BF6C8EFA7CF126,0,
6185,playercards,ui_playercard_353,172,iw9,,0,BFB758F0A449361,0,
6186,playercards,ui_playercard_219,173,iw9,,0,2F9C28F0511BFB8,0,
6187,playercards,ui_playercard_515,174,iw9,,0,57A3858EEC83EF11,0,
6188,playercards,ui_playercard_529,175,iw9,,0,579FF98EEC80CB56,0,
6189,playercards,ui_playercard_886,176,iw9,,0,2C3C358ED3E78AEE,0,
6190,playercards,ui_playercard_694,177,iw9,,0,60A51B8EF1B69173,0,
6191,playercards,ui_playercard_726,178,iw9,,0,696D568EF6B8D3ED,0,
6192,playercards,ui_playercard_038,179,iw9,,0,70D3F98EFA8E89C7,0,
6193,playercards,ui_playercard_154,180,iw9,,0,79CF188EFFBBF646,0,
6194,playercards,ui_playercard_305,181,iw9,,0,C0C6B8F0A52F596,0,
6195,playercards,ui_playercard_670,182,iw9,,0,60AC2B8EF1BCCB51,0,
6196,playercards,ui_playercard_688,183,iw9,,0,60A2218EF1B465CE,0,
6197,playercards,ui_playercard_059,184,iw9,,0,70BF748EFA7CFEBE,0,
6198,playercards,ui_playercard_208,185,iw9,,0,2F64D8F050EC312,0,
6199,playercards,ui_playercard_757,186,iw9,,0,6970D58EF6BBE191,0,
6200,playercards,ui_playercard_212,187,iw9,,0,2F9BD8F0511B739,0,
6201,playercards,ui_playercard_806,188,iw9,,0,2C57A58ED3FF10F6,0,
6202,playercards,ui_playercard_153,189,iw9,,0,79CF1B8EFFBBFB5F,0,
6203,playercards,ui_playercard_296,190,iw9,,0,2DE518F04FA37FD,0,
6205,playercards,ui_playercard_839,192,iw9,,0,2C61B08ED407782C,0,
6208,playercards,ui_playercard_534,195,iw9,,0,579C808EEC7DC7E4,0,
6209,playercards,ui_playercard_294,196,iw9,,0,2DE4F8F04FA3497,0,
6210,playercards,ui_playercard_599,197,iw9,,0,5788818EEC6D208D,0,
6211,playercards,ui_playercard_884,198,iw9,,0,2C3C338ED3E78788,0,
6212,playercards,ui_playercard_629,199,iw9,,0,60B6268EF1C51757,0,
6213,playercards,ui_playercard_340,200,iw9,,0,BFEF88F0A47A7D1,0,
6214,playercards,ui_playercard_690,201,iw9,,0,60A51F8EF1B6983F,0,
6215,playercards,ui_playercard_261,202,iw9,,0,2FD428F0514CF0F,0,
6216,playercards,ui_playercard_470,203,iw9,,0,4EA85D8EE7567347,0,
6217,playercards,ui_playercard_274,204,iw9,,0,300438F05170699,0,
6218,playercards,ui_playercard_871,205,iw9,,0,2C54208ED3FBF920,0,
6219,playercards,ui_playercard_128,206,iw9,,0,79D9268EFFC46295,0,
6220,playercards,ui_playercard_637,207,iw9,,0,60B99C8EF1C815B0,0,
6221,playercards,ui_playercard_016,208,iw9,,0,70CCFF8EFA88754B,0,
6222,playercards,ui_playercard_463,209,iw9,,0,4EA4D68EE753580B,0,
6223,playercards,ui_playercard_173,210,iw9,,0,79C8138EFFB5CF19,0,
6224,playercards,ui_playercard_133,211,iw9,,0,79D5AB8EFFC15BBD,0,
6225,playercards,ui_playercard_055,212,iw9,,0,70BF708EFA7CF7F2,0,
6226,playercards,ui_playercard_730,213,iw9,,0,6969CA8EF6B5B032,0,
6227,playercards,ui_playercard_805,214,iw9,,0,2C57A48ED3FF0F43,0,
6228,playercards,ui_playercard_723,215,iw9,,0,696D518EF6B8CB6E,0,
6229,playercards,ui_playercard_639,216,iw9,,0,60B9AA8EF1C82D7A,0,
6231,playercards,ui_playercard_823,218,iw9,,0,2C5E328ED4046C3B,0,
6232,playercards,ui_playercard_110,219,iw9,,0,79DC948EFFC75356,0,
6233,playercards,ui_playercard_156,220,iw9,,0,79CF168EFFBBF2E0,0,
6235,playercards,ui_playercard_492,222,iw9,,0,4E78C78EE72E03A3,0,
6236,playercards,ui_playercard_330,223,iw9,,0,C0FF68F0A56179E,0,
6237,playercards,ui_playercard_499,224,iw9,,0,4E78D08EE72E12EE,0,
6238,playercards,ui_playercard_096,225,iw9,,0,70E86F8EFA9FFB53,0,
6239,playercards,ui_playercard_376,226,iw9,,0,C02788F0A4AB728,0,
6240,playercards,ui_playercard_537,227,iw9,,0,579C838EEC7DCCFD,0,
6241,playercards,ui_playercard_087,228,iw9,,0,70E4EE8EFA9CEA49,0,
6242,playercards,ui_playercard_959,229,iw9,,0,355CDD8ED934FC75,0,
6243,playercards,ui_playercard_230,230,iw9,,0,2F2CF8F050BB721,0,
6244,playercards,ui_playercard_250,231,iw9,,0,307538F051D4077,0,
6245,playercards,ui_playercard_494,232,iw9,,0,4E78CD8EE72E0DD5,0,
6246,playercards,ui_playercard_550,233,iw9,,0,57B1008EEC8F4A6E,0,
6247,playercards,ui_playercard_889,234,iw9,,0,2C3C308ED3E7826F,0,
6249,playercards,ui_playercard_352,236,iw9,,0,BFB748F0A4491AE,0,
6250,playercards,ui_playercard_036,237,iw9,,0,70D3EF8EFA8E78C9,0,
6251,playercards,ui_playercard_484,238,iw9,,0,4E75478EE72AF44C,0,
6252,playercards,ui_playercard_540,239,iw9,,0,57B4868EEC9263F7,0,
6253,playercards,ui_playercard_478,240,iw9,,0,4EA8558EE75665AF,0,
6254,playercards,ui_playercard_539,241,iw9,,0,579C758EEC7DB533,0,
6255,playercards,ui_playercard_940,242,iw9,,0,35604A8ED937EB83,0,
6256,playercards,ui_playercard_160,243,iw9,,0,79CB968EFFB8E389,0,
6258,playercards,ui_playercard_139,245,iw9,,0,79D5A18EFFC14ABF,0,
6259,playercards,ui_playercard_116,246,iw9,,0,79DC968EFFC756BC,0,
6260,playercards,ui_playercard_054,247,iw9,,0,70BF718EFA7CF9A5,0,
6261,playercards,ui_playercard_365,248,iw9,,0,C05E78F0A4DA99C,0,
6262,playercards,ui_playercard_677,249,iw9,,0,60AC2C8EF1BCCD04,0,
6263,playercards,ui_playercard_796,250,iw9,,0,697E548EF6C743BA,0,
6264,playercards,ui_playercard_196,251,iw9,,0,79F7A68EFFDE39A4,0,
6265,playercards,ui_playercard_034,252,iw9,,0,70D3ED8EFA8E7563,0,
6266,playercards,ui_playercard_729,253,iw9,,0,696D478EF6B8BA70,0,
6267,playercards,ui_playercard_924,254,iw9,,0,3566D28ED93D3E49,0,
6268,playercards,ui_playercard_899,255,iw9,,0,2C3FB48ED3EA9892,0,
6269,playercards,ui_playercard_185,256,iw9,,0,79FB258EFFE14748,0,
6270,playercards,ui_playercard_275,257,iw9,,0,300428F051704E6,0,
6272,playercards,ui_playercard_179,259,iw9,,0,79C8198EFFB5D94B,0,
6273,playercards,ui_playercard_301,260,iw9,,0,C0C6F8F0A52FC62,0,
6274,playercards,ui_playercard_180,261,iw9,,0,79FB2A8EFFE14FC7,0,
6275,playercards,ui_playercard_953,262,iw9,,0,355CE38ED93506A7,0,
6276,playercards,ui_playercard_947,263,iw9,,0,35604F8ED937F402,0,
6277,playercards,ui_playercard_225,264,iw9,,0,2EF4E8F0508A617,0,
6278,playercards,ui_playercard_597,265,iw9,,0,5788738EEC6D08C3,0,
6279,playercards,ui_playercard_876,266,iw9,,0,2C54278ED3FC0505,0,
6280,playercards,ui_playercard_976,267,iw9,,0,3555DE8ED92EDF7A,0,
6281,playercards,ui_playercard_691,268,iw9,,0,60A51E8EF1B6968C,0,
6282,playercards,ui_playercard_416,269,iw9,,0,4E93DB8EE744ED57,0,
6284,playercards,ui_playercard_359,271,iw9,,0,BFB6B8F0A448263,0,
6285,playercards,ui_playercard_493,272,iw9,,0,4E78C68EE72E01F0,0,
6287,playercards,ui_playercard_562,274,iw9,,0,57AD788EEC8C2D7F,0,
6288,playercards,ui_playercard_929,275,iw9,,0,3566DD8ED93D50FA,0,
6289,playercards,ui_playercard_763,276,iw9,,0,697AC98EF6C421B2,0,
6291,playercards,ui_playercard_663,278,iw9,,0,60A8A88EF1B9B6E1,0,
6292,playercards,ui_playercard_071,279,iw9,,0,70C6788EFA832438,0,
6293,playercards,ui_playercard_926,280,iw9,,0,3566D08ED93D3AE3,0,
6294,playercards,ui_playercard_936,281,iw9,,0,35634E8ED93A2826,0,
6295,playercards,ui_playercard_113,282,iw9,,0,79DC938EFFC751A3,0,
6296,playercards,ui_playercard_238,283,iw9,,0,2F2C78F050BA989,0,
6297,playercards,ui_playercard_314,284,iw9,,0,C08E68F0A4FDDC0,0,
6298,playercards,ui_playercard_140,285,iw9,,0,79D2A28EFFBF169B,0,
6300,playercards,ui_playercard_821,287,iw9,,0,2C5E348ED4046FA1,0,
6301,playercards,ui_playercard_702,288,iw9,,0,6966C28EF6B36CC3,0,
6302,playercards,ui_playercard_205,289,iw9,,0,2F6528F050ECB91,0,
6303,playercards,ui_playercard_747,290,iw9,,0,6974558EF6BEF0E8,0,
6304,playercards,ui_playercard_075,291,iw9,,0,70C67C8EFA832B04,0,
6305,playercards,ui_playercard_092,292,iw9,,0,70E8738EFAA0021F,0,
6306,playercards,ui_playercard_355,293,iw9,,0,BFB778F0A4496C7,0,
6307,playercards,ui_playercard_960,294,iw9,,0,35595E8ED931EED1,0,
6308,playercards,ui_playercard_132,295,iw9,,0,79D5AA8EFFC15A0A,0,
6309,playercards,ui_playercard_965,296,iw9,,0,3559618ED931F3EA,0,
6310,playercards,ui_playercard_104,297,iw9,,0,79E0168EFFCA6613,0,
6311,playercards,ui_playercard_746,298,iw9,,0,6974568EF6BEF29B,0,
6312,playercards,ui_playercard_749,299,iw9,,0,6974538EF6BEED82,0,
6313,playercards,ui_playercard_883,300,iw9,,0,2C3C3A8ED3E7936D,0,
6314,playercards,ui_playercard_955,301,iw9,,0,355CE18ED9350341,0,
6315,playercards,ui_playercard_318,302,iw9,,0,C08F28F0A4FF224,0,
6316,playercards,ui_playercard_192,303,iw9,,0,79F7A28EFFDE32D8,0,
6317,playercards,ui_playercard_468,304,iw9,,0,4EA4CF8EE7534C26,0,
6318,playercards,ui_playercard_062,305,iw9,,0,70C2F18EFA8008FC,0,
6319,playercards,ui_playercard_013,306,iw9,,0,70CD028EFA887A64,0,
6320,playercards,ui_playercard_921,307,iw9,,0,3566D58ED93D4362,0,
6321,playercards,ui_playercard_420,308,iw9,,0,4E975F8EE748037A,0,
6322,playercards,ui_playercard_423,309,iw9,,0,4E975E8EE74801C7,0,
6323,playercards,ui_playercard_452,310,iw9,,0,4EA1CF8EE751164F,0,
6324,playercards,ui_playercard_235,311,iw9,,0,2F2D28F050BBC3A,0,
6326,playercards,ui_playercard_147,313,iw9,,0,79D2A78EFFBF1F1A,0,
6327,playercards,ui_playercard_800,314,iw9,,0,2C57A78ED3FF145C,0,
6328,playercards,ui_playercard_887,315,iw9,,0,2C3C368ED3E78CA1,0,
6329,playercards,ui_playercard_282,316,iw9,,0,2DB438F04F7EA5C,0,
6332,playercards,ui_playercard_968,319,iw9,,0,3559568ED931E139,0,
6334,playercards,ui_playercard_767,321,iw9,,0,697AC58EF6C41AE6,0,
6335,playercards,ui_playercard_043,322,iw9,,0,70BC6A8EFA7AB7E9,0,
6336,playercards,ui_playercard_693,323,iw9,,0,60A5208EF1B699F2,0,
6339,playercards,ui_playercard_231,326,iw9,,0,2F2CE8F050BB56E,0,
6340,playercards,ui_playercard_682,327,iw9,,0,60A2178EF1B454D0,0,
6341,playercards,ui_playercard_399,328,iw9,,0,BEDF38F0A392C1F,0,
6342,playercards,ui_playercard_703,329,iw9,,0,6966C18EF6B36B10,0,
6343,playercards,ui_playercard_891,330,iw9,,0,2C3FBC8ED3EAA62A,0,
6344,playercards,ui_playercard_216,331,iw9,,0,2F9C18F0511BE05,0,
6346,playercards,ui_playercard_229,333,iw9,,0,2EF428F050891B3,0,
6347,playercards,ui_playercard_893,334,iw9,,0,2C3FBA8ED3EAA2C4,0,
6348,playercards,ui_playercard_076,335,iw9,,0,70C67F8EFA83301D,0,
6350,playercards,ui_playercard_977,337,iw9,,0,3555DF8ED92EE12D,0,
6352,playercards,ui_playercard_118,339,iw9,,0,79DC9C8EFFC760EE,0,
6353,playercards,ui_playercard_444,340,iw9,,0,4E9E478EE74DF960,0,
6354,playercards,ui_playercard_204,341,iw9,,0,2F6518F050EC9DE,0,
6356,playercards,ui_playercard_291,343,iw9,,0,2DE4A8F04FA2C18,0,
6357,playercards,ui_playercard_981,344,iw9,,0,3552518ED92BBA0C,0,
6358,playercards,ui_playercard_513,345,iw9,,0,57A3878EEC83F277,0,
6359,playercards,ui_playercard_782,346,iw9,,0,6981D28EF6CA4FAB,0,
6360,playercards,ui_playercard_630,347,iw9,,0,60B9A38EF1C82195,0,
6362,playercards,ui_playercard_412,349,iw9,,0,4E93D78EE744E68B,0,
6363,playercards,ui_playercard_433,350,iw9,,0,4E9AC68EE74AE856,0,
6364,playercards,ui_playercard_191,351,iw9,,0,79F7A58EFFDE37F1,0,
6365,playercards,ui_playercard_802,352,iw9,,0,2C57A98ED3FF17C2,0,
6366,playercards,ui_playercard_742,353,iw9,,0,69745A8EF6BEF967,0,
6367,playercards,ui_playercard_065,354,iw9,,0,70C2F08EFA800749,0,
6368,playercards,ui_playercard_057,355,iw9,,0,70BF6E8EFA7CF48C,0,
