0,truckWarB,,armorBundle,,,,gasMask,,,,tomaStrike,,,,precisionAirstrike,,,,uavStreak,,,,scramblerDrone,,,,ammoDrop,,,,reviveToken,,,,teamReviver,,,,armorDrop,,,,supplyDrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,truckWar,,vehicleRefillTrophy,,,,vehicleRepair,,,,vehicleReplace,,,,armorBundle,,,,gasMask,,,,tomaStrike,,,,precisionAirstrike,,,,uavStreak,,,,scramblerDrone,,,,ammoDrop,,,,reviveToken,,,,teamReviver,,,,armorDrop,,,,supplyDrop,,,,vehicleUpgradeArmor,,,,vehicleUpgradeTrophy,,,,vehicleUpgradeUAV,,,,vehicleUpgradeBarrel,,,,vehicleUpgradeBarrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,core,,armor,100,,,armor_plate_instant,,,,assaultDrone,300,,,uavStreak,400,,,airdrop,400,,,scramblerDrone,500,,,clusterSpike,750,,,precisionAirstrike,800,,,cruisePredator,800,,,airdropMultiple,800,,,fuelAirstrike,1000,,,pacSentry,1000,,,directionalUAV,1250,,,hoverJet,1500,,,autoDrone,1500,,,chopperGunner,2250,,,gunshipStreak,2500,,,juggStreak,2750,,,cranked,300,,,specialty_strategist,,,,specialty_surveillance,,,specialty_guerrilla,,,specialty_tune_up,,,specialty_restock,,,specialty_hustle,,,specialty_tactical_recon,,,specialty_tac_resist,,,specialty_heavy_metal,,,specialty_scavenger_plus,,,specialty_extra_shrapnel,,,specialty_covert_ops,,,specialty_eod,,,specialty_huntmaster,,,specialty_warhead,,,specialty_quick_fix,,,specialty_hardline,,,specialty_third_person,,,specialty_extra_shrapnel,,,specialty_covert_ops,,,super_tac_cover,,,super_recon_drone,,,super_ammo_drop,,,super_trophy,,,super_deadsilence,,,super_tac_insert,,,super_tac_camera,,,super_suppression_rounds,,,super_sonar_pulse,,,super_emp_pulse,,,super_battlerage,,,super_stimpistol,,,super_sound_veil,,,super_blastshield_drop,,,super_weapon_drop,,,super_armor_drop,,,,0
122,dmz12_b21key,,armor,25,,,ammoDrop,100,,,gasMask,200,,,brloot_backpack_medium,500,,,brloot_backpack_large,3000,1,,brloot_plate_carrier_2,750,,,brloot_plate_carrier_3,3500,1,,brloot_self_revive,750,,,jltvMgSpawn,1800,1,,precisionAirstrike,1200,3,,loot_key_exhume_warehouse,3000,1,,loot_key_gold_door,4000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
123,cp_lone_defender,,cp_armorBundle,25,,,cp_aiSquad,150,,,cp_sentry,200,,,cp_reviveToken,100,,,cp_super_ammo_drop,50,,,cp_clusterSpike,50,,,cp_cruisePredator,100,,,cp_autoDrone,500,,,cp_juggStreak,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
124,br_ranked_shopInventory_1,,teamReviver,,,,brloot_armor_plate,,,,super_ammo_drop,,,,super_armor_drop,,,,brloot_equip_gasmask,,,,brloot_equip_gasmask_durable,,3,,reconDrone,,3,,super_trophy,,3,,super_sonar_pulse,,3,,brloot_self_revive,,1,,percisionAirstrike,,1,,supplyDropBR,,1,,uavStreak,,1,,bombDrone,,2,1,uavStreak_bonus,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
125,br_ranked_shopInventory_2,,teamReviver,,,,brloot_armor_plate,,,,super_ammo_drop,,,,super_armor_drop,,,,brloot_equip_gasmask,,,,brloot_equip_gasmask_durable,,3,,reconDrone,,3,,portable redeploy,,3,,super_sonar_pulse,,3,,brloot_self_revive,,1,,cuav,,1,,supplyDropBR,,1,,uavStreak,,1,,bombDrone,,2,1,uavStreak_bonus,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
126,br_ranked_shopInventory_3,,teamReviver,,,,brloot_armor_plate,,,,super_ammo_drop,,,,super_armor_drop,,,,brloot_equip_gasmask,,,,brloot_equip_gasmask_durable,,3,,assaultDrone,,3,,super_trophy,,3,,super_sonar_pulse,,3,,brloot_self_revive,,1,,portable redeploy,,1,,supplyDropBR,,1,,uavStreak,,1,,precisionAirstrike,,2,1,uavStreak_bonus,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
127,br_ranked_shopInventory_4,,teamReviver,,,,brloot_armor_plate,,,,super_ammo_drop,,,,super_armor_drop,,,,brloot_equip_gasmask,,,,brloot_equip_gasmask_durable,,3,,reconDrone,,3,,assaultDrone,,3,,super_sonar_pulse,,3,,brloot_self_revive,,1,,decontamination station,,1,,supplyDropBR,,1,,uavStreak,,1,,random redeploy,,2,1,uavStreak_bonus,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
128,br_ranked_shopInventory_5,,teamReviver,,,,brloot_armor_plate,,,,super_ammo_drop,,,,super_armor_drop,,,,brloot_equip_gasmask,,,,brloot_equip_gasmask_durable,,3,,decontamination station,,3,,portable redeploy,,3,,super_sonar_pulse,,3,,brloot_self_revive,,1,,cuav,,1,,supplyDropBR,,1,,uavStreak,,1,,random redeploy,,2,1,uavStreak_bonus,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
129,plunder1,,brloot_armor_plate,,,,brloot_self_revive,,,,brloot_plunder_extract,,,,brloot_credit_card,100,,,brloot_life_insurance,400,,,uavStreak,600,3,,brloot_killstreak_bunker_buster,500,3,,tomaStrike,400,3,,precisionAirstrike,575,3,,wz_item_killstreak_supply_sweep,,3,,directionalUAV,800,1,,wz_item_perk_specialist,2000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
130,plunder2,,brloot_armor_plate,,,,brloot_self_revive,,,,brloot_plunder_extract,,,,brloot_credit_card,100,,,brloot_life_insurance,400,,,uavStreak,600,3,,brloot_killstreak_bunker_buster,500,3,,tomaStrike,400,3,,precisionAirstrike,575,3,,wz_item_killstreak_supply_sweep,,3,,directionalUAV,800,1,,wz_item_perk_specialist,2000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
131,plunder3,,brloot_armor_plate,,,,brloot_self_revive,,,,brloot_plunder_extract,,,,brloot_credit_card,100,,,brloot_life_insurance,400,,,uavStreak,600,3,,brloot_killstreak_bunker_buster,500,3,,tomaStrike,400,3,,precisionAirstrike,575,3,,wz_item_killstreak_supply_sweep,,3,,directionalUAV,800,1,,wz_item_perk_specialist,2000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
132,plunder4,,brloot_armor_plate,,,,brloot_self_revive,,,,brloot_plunder_extract,,,,brloot_credit_card,100,,,brloot_life_insurance,400,,,uavStreak,600,3,,brloot_killstreak_bunker_buster,500,3,,tomaStrike,400,3,,precisionAirstrike,575,3,,wz_item_killstreak_supply_sweep,,3,,directionalUAV,800,1,,wz_item_perk_specialist,2000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
133,plunder5,,brloot_armor_plate,,,,brloot_self_revive,,,,brloot_plunder_extract,,,,brloot_credit_card,100,,,brloot_life_insurance,400,,,uavStreak,600,3,,brloot_killstreak_bunker_buster,500,3,,tomaStrike,400,3,,precisionAirstrike,575,3,,wz_item_killstreak_supply_sweep,,3,,directionalUAV,800,1,,wz_item_perk_specialist,2000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
134,dmz1_sealion,,armor,25,,,ammoDrop,100,,,gasMask,200,,,brloot_backpack_medium,500,,,brloot_backpack_large,3000,1,,brloot_plate_carrier_2,750,,,brloot_plate_carrier_3,3500,1,,loot_key_fortress,500,,,tomaStrike,1200,3,,loot_key_gold_door,3000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
135,dmz2_sealion,,armor,25,,,ammoDrop,100,,,gasMask,200,,,brloot_backpack_medium,500,,,brloot_backpack_large,3000,1,,brloot_plate_carrier_2,750,,,brloot_plate_carrier_3,3500,1,,brloot_self_revive,750,,,tomaStrike,1200,3,,loot_key_gold_door,3000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
136,dmz3_sealion,,armor,25,,,ammoDrop,100,,,gasMask,200,,,brloot_backpack_medium,500,,,brloot_backpack_large,3000,1,,brloot_plate_carrier_2,750,,,brloot_plate_carrier_3,3500,1,,loot_key_fortress,500,,,uavStreak,1200,3,,loot_key_gold_door,3000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
137,dmz4_sealion,,armor,25,,,ammoDrop,100,,,gasMask,200,,,brloot_backpack_medium,500,,,brloot_backpack_large,3000,1,,brloot_plate_carrier_2,750,,,brloot_plate_carrier_3,3500,1,,brloot_self_revive,750,,,precisionAirstrike,1200,3,,loot_key_gold_door,3000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
138,dmz5_sealion,,armor,25,,,ammoDrop,100,,,gasMask,200,,,brloot_backpack_medium,500,,,brloot_backpack_large,3000,1,,brloot_plate_carrier_2,750,,,brloot_plate_carrier_3,3500,1,,loot_key_fortress,500,,,directionalUAV,1200,3,,loot_key_gold_door,3000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
139,dmz6_sealion,,armor,25,,,ammoDrop,100,,,gasMask,200,,,brloot_backpack_medium,500,,,brloot_backpack_large,3000,1,,brloot_plate_carrier_2,750,,,brloot_plate_carrier_3,3500,1,,brloot_self_revive,750,,,assaultDrone,1200,3,,loot_key_gold_door,3000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
140,dmz7_sealion,,armor,25,,,ammoDrop,100,,,gasMask,200,,,brloot_backpack_medium,500,,,brloot_backpack_large,3000,1,,brloot_plate_carrier_2,750,,,brloot_plate_carrier_3,3500,1,,loot_key_fortress,500,,,jltvMgSpawn,3500,1,,uavStreak,1200,3,,loot_key_gold_door,3000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
141,dmz8_sealion,,armor,25,,,ammoDrop,100,,,gasMask,200,,,brloot_backpack_medium,500,,,brloot_backpack_large,3000,1,,brloot_plate_carrier_2,750,,,brloot_plate_carrier_3,3500,1,,brloot_self_revive,750,,,jltvMgSpawn,3500,1,,precisionAirstrike,1200,3,,loot_key_gold_door,3000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
142,jup_ob,,ammoDrop,10,,,armorDrop,15,,,armorBundle,5,,,precisionAirstrike,10,,,reviveToken,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
143,exgm1,,armor,20,,,ammoDrop,120,,,brloot_self_revive,600,,,reconDrone,200,,,armorDrop,250,,,brloot_plate_carrier_2,600,,,super_trophy,150,,,brloot_plate_carrier_3,3000,2,,jltvMgSpawn,1500,1,,assaultDrone,300,2,,precisionAirstrike,500,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
144,jup_ob_green,,armorPlate,15,,,gasMask,150,,,brloot_plate_carrier_2,400,,,brloot_backpack_medium,500,,,clusterSpike,500,,,precisionAirstrike,500,,,jltvMgSpawn,10,,,zombieKeycard,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
145,jup_ob_yellow,,armorPlate,15,,,gasMask,150,,,brloot_plate_carrier_2,400,,,brloot_backpack_medium,500,,,brloot_plate_carrier_3,1000,,,brloot_self_revive,750,,,clusterSpike,500,,,precisionAirstrike,500,,,sentryGun,500,,,tomaStrike,500,,,cymbalMonkey,500,,,jltvMgSpawn,10,,,zombieKeycard,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
146,jup_ob_orange,,armorPlate,15,,,gasMask,150,,,brloot_plate_carrier_2,400,,,brloot_backpack_medium,500,,,brloot_plate_carrier_3,1000,,,brloot_self_revive,750,,,gasMaskDurable,600,,,brloot_backpack_large,1500,,,clusterSpike,500,,,precisionAirstrike,500,,,sentryGun,500,,,tomaStrike,500,,,cymbalMonkey,500,,,juggStreak,1000,,,blackHoleBomb,500,,,jltvMgSpawn,10,,,zombieKeycard,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
147,jup_ob_red,,armorPlate,15,,,gasMask,150,,,brloot_plate_carrier_2,400,,,brloot_backpack_medium,500,,,brloot_plate_carrier_3,1000,,,brloot_self_revive,750,,,gasMaskDurable,600,,,brloot_backpack_large,1500,,,clusterSpike,500,,,precisionAirstrike,500,,,sentryGun,500,,,tomaStrike,500,,,cymbalMonkey,500,,,juggStreak,1000,,,blackHoleBomb,500,,,jltvMgSpawn,10,,,zombieKeycard,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
154,mgl_clash,,armorBundle,90,,,tomaStrike,400,,,precisionAirstrike,600,,,ammoDrop,250,,,armorDrop,250,,,uavStreak,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
155,cp_lone_defender_2,,cp_armorBundle,25,,,cp_aiSquad,100,,,cp_sentry,250,,,cp_reviveToken,200,,,cp_super_ammo_drop,50,,,cp_clusterSpike,50,,,cp_cruisePredator,100,,,cp_autoDrone,250,,,cp_juggStreak,800,,,cp_armoredtruck,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
160,scavenger_buy,,armor,10,,,ammoDrop,50,,,gasMask,150,,,brloot_backpack_medium,200,,,brloot_plate_carrier_2,330,,,brloot_self_revive,500,,,dmz_exfil_personal_locked,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
161,dmz_social_area,,armorBundle,150,,,ammoDrop,150,,,armorDrop,150,,,gasMaskDurable,200,,,directionalUAV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
168,resurgence_delta,,teamReviver,300,,,brloot_armor_plate,30,,,brloot_equip_gasmask,200,,,super_armor_drop,250,,,super_ammo_drop,250,,,uavStreak_bigmap,600,,,tomaStrike,400,,,precisionAirstrike,600,,,supplyDropBR,2000,,,super_trophy,200,2,,super_sonar_pulse,200,2,,clusterSpike,350,2,,brloot_killstreak_supply_sweep,300,2,,brloot_super_personal_redeploy_drone,300,2,,brloot_self_revive,400,2,,scramblerDrone,400,2,,brloot_perkpack_backer_jup,350,,,brloot_perkpack_commander_jup,350,,,brloot_perkpack_corporal_jup,350,,,brloot_perkpack_deputy_jup,350,,,brloot_perkpack_driller_jup,350,,,brloot_perkpack_huntsman_jup,350,,,brloot_perkpack_legionnaire_jup,350,,,brloot_perkpack_marauder_jup,350,,,brloot_perkpack_resistor_jup,350,,,brloot_perkpack_stuntman_jup,350,,,brloot_perkpack_technician_jup,350,,,br_sv_exfil,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
171,plunder_mgl,,armorBundle,75,,,ammoDrop,150,,,armorDrop,150,,,reviveTokenMobile,225,,,uavStreak,225,,,tomaStrike,225,,,precisionAirstrike,225,,,brloot_plunder_extract,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
173,ftue_orientation_mgl,,armorBundle,900,,,gasMaskMobile,900,,,tomaStrike,900,,,precisionAirstrike,900,,,reviveTokenMobile,900,,,ammoDrop,900,,,armorDrop,900,,,uavStreak,600,,,teamReviver,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
174,mgl_arms_race,,armorBundle,90,,,gasMaskMobile,200,,,tomaStrike,400,,,precisionAirstrike,600,,,reviveTokenMobile,400,,,ammoDrop,250,,,armorDrop,250,,,uavStreak,600,,,teamReviver,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
175,mgl_arms_race1,,teamReviver,250,,,ArmsRaceWeaponLege1,500,,,ArmsRaceWeaponLege2,500,,,armorBundle,90,,,gasMaskMobile,200,,,tomaStrike,400,,,reviveTokenMobile,400,,,ammoDrop,250,,,uavStreak,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
176,mgl_arms_race2,,teamReviver,250,,,ArmsRaceWeaponLege3,500,,,ArmsRaceWeaponLege4,500,,,armorBundle,90,,,gasMaskMobile,200,,,precisionAirstrike,600,,,reviveTokenMobile,400,,,armorDrop,250,,,uavStreak,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
177,mgl_arms_race3,,teamReviver,250,,,ArmsRaceWeaponLege5,500,,,ArmsRaceWeaponLege6,500,,,armorBundle,90,,,gasMaskMobile,200,,,tomaStrike,400,,,reviveTokenMobile,400,,,ammoDrop,250,,,uavStreak,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
178,mgl_arms_race4,,teamReviver,250,,,ArmsRaceWeaponLege7,500,,,ArmsRaceWeaponLege8,500,,,armorBundle,90,,,gasMaskMobile,200,,,precisionAirstrike,600,,,reviveTokenMobile,400,,,armorDrop,250,,,uavStreak,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
179,mgl_arms_race5,,teamReviver,250,,,ArmsRaceWeaponLege9,500,,,ArmsRaceWeaponLege10,500,,,armorBundle,90,,,gasMaskMobile,200,,,tomaStrike,400,,,reviveTokenMobile,400,,,ammoDrop,250,,,uavStreak,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
180,playground_mgl,,armorBundle,90,,,tomaStrike,400,,,precisionAirstrike,600,,,reviveTokenMobile,400,,,ammoDrop,250,,,armorDrop,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
181,trainingMatch01,,armorBundle,90,,,gasMaskMobile,200,,,reviveTokenMobile,400,,,uavStreak,600,,,,,,,teamReviver,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
182,trainingMatch02,,armorBundle,90,,,gasMaskMobile,200,,,tomaStrike,400,,,reviveTokenMobile,400,,,ammoDrop,250,,,armorDrop,250,,,uavStreak,600,,,supplyDrop,2000,,,teamReviver,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
