jup_reflex_proj,iw9_dm_mike14,jup_reflex_proj_tall,0
jup_reflex_proj,iw9_dm_mike24,jup_reflex_proj_tall,0
jup_reflex_proj,iw9_dm_pgolf1,jup_reflex_proj_tall,0
jup_reflex_proj,iw9_dm_sa700,jup_reflex_proj_tall,0
jup_reflex_proj,iw9_dm_sbeta,jup_reflex_proj_tall,0
jup_reflex_proj,iw9_dm_scromeo,jup_reflex_proj_tall,0
jup_reflex_proj,iw9_dm_stango25,jup_reflex_proj_tall,0
jup_reflex_proj,iw9_lm_ahotel,jup_reflex_proj_tall,0
jup_reflex_proj,iw9_lm_dblmg,jup_reflex_proj_tall,0
jup_reflex_proj,iw9_lm_dblmg2,jup_reflex_proj_tall,0
jup_reflex_proj,iw9_lm_foxtrot,jup_reflex_proj_tall,0
jup_reflex_proj,iw9_lm_kilo21,jup_reflex_proj_tall,0
jup_reflex_proj,iw9_lm_mkilo3,jup_reflex_proj_tall,0
jup_reflex_proj,iw9_lm_mkilo3,jup_reflex_proj_tall,1
jup_reflex_proj,iw9_lm_ngolf7,jup_reflex_proj_tall,0
jup_reflex_proj,iw9_lm_rkilo,jup_reflex_proj_tall,0
jup_reflex_proj,iw9_lm_slima,jup_reflex_proj_tall,0
jup_reflex_proj,iw9_sh_charlie725,jup_reflex_proj_tall,0
jup_reflex_proj,iw9_sh_mbravo,jup_reflex_proj_tall,0
jup_reflex_proj,iw9_sh_mike1014,jup_reflex_proj_tall,0
jup_reflex_proj,iw9_sh_mviktor,jup_reflex_proj_tall,0
jup_reflex_proj,iw9_sh_tsierra12,jup_reflex_proj_tall,0
jup_reflex_proj,iw9_sh_vecho,jup_reflex_proj_tall,0
jup_reflex_proj,iw9_sm_acharlie45,jup_reflex_proj_tall,0
jup_reflex_proj,iw9_sm_acharlie9,jup_reflex_proj_tall,0
jup_reflex_proj,iw9_sm_alpha57,jup_reflex_proj_tall,0
jup_reflex_proj,iw9_sm_apapa,jup_reflex_proj_tall,0
jup_reflex_proj,iw9_sm_aviktor,jup_reflex_proj_tall,0
jup_reflex_proj,iw9_sm_beta,jup_reflex_proj_tall,0
jup_reflex_proj,iw9_sm_mpapa5,jup_reflex_proj_tall,0
jup_reflex_proj,iw9_sm_mpapa7,jup_reflex_proj_tall,0
jup_reflex_proj,iw9_sm_mpapax,jup_reflex_proj_tall,0
jup_reflex_proj,iw9_sm_papa90,jup_reflex_proj_tall,0
jup_reflex_proj,iw9_sm_sdelta,jup_reflex_proj_tall,0
jup_reflex_proj,iw9_sm_victor,jup_reflex_proj_tall,0
jup_reflex_proj,iw9_sn_limax,jup_reflex_proj_tall,0
jup_reflex_proj,jup_cp01_sm_coscar635,jup_reflex_proj_tall,0
jup_reflex_proj,jup_cp01_sm_pcharlie9,jup_reflex_proj_tall,0
jup_reflex_proj,jup_cp05_lm_halpha,jup_reflex_proj_tall,0
jup_reflex_proj,jup_cp06_ar_falpha,jup_reflex_proj_tall,0
jup_reflex_proj,jup_cp08_br_xmike5,jup_reflex_proj_tall,0
jup_reflex_proj,jup_cp15_lm_mkilo3,jup_reflex_proj_tall,0
jup_reflex_proj,jup_jp01_ar_golf36,jup_reflex_proj_tall,0
jup_reflex_proj,jup_jp01_lm_mgolf36,jup_reflex_proj_tall,0
jup_reflex_proj,jup_jp02_ar_bromeo805,jup_reflex_proj_tall,0
jup_reflex_proj,jup_jp02_br_bromeo2,jup_reflex_proj_tall,0
jup_reflex_proj,jup_jp02_sm_scharlie3,jup_reflex_proj_tall,0
jup_reflex_proj,jup_jp03_ar_aromeo160,jup_reflex_proj_tall,0
jup_reflex_proj,jup_jp03_br_aromeo200,jup_reflex_proj_tall,0
jup_reflex_proj,jup_jp03_sm_pmike,jup_reflex_proj_tall,0
jup_reflex_proj,jup_jp04_sm_lwhiskey,jup_reflex_proj_tall,0
jup_reflex_proj,jup_jp04_sm_umike,jup_reflex_proj_tall,0
jup_reflex_proj,jup_jp05_ar_foxtrot2000,jup_reflex_proj_tall,0
jup_reflex_proj,jup_jp06_lm_pkilop,jup_reflex_proj_tall,0
jup_reflex_proj,jup_jp07_sm_uzulu,jup_reflex_proj_tall,0
jup_reflex_proj,jup_jp07_sm_uzulup,jup_reflex_proj_tall,0
jup_reflex_proj,jup_jp08_ar_qbravo97,jup_reflex_proj_tall,0
jup_reflex_proj,jup_jp08_lm_qbravo95lsw,jup_reflex_proj_tall,0
jup_reflex_proj,jup_jp10_sn_cdelta50,jup_reflex_proj_tall,0
jup_reflex_proj,jup_jp19_ar_acharlie,jup_reflex_proj_tall,0
jup_reflex_proj,jup_jp19_br_acharlie450,jup_reflex_proj_tall,0
jup_reflex_proj,jup_jp20_lm_evictor,jup_reflex_proj_tall,0
jup_reflex_proj,jup_jp25_ar_talpha95,jup_reflex_proj_tall,0
jup_reflex_proj,jup_jp25_sm_talpham,jup_reflex_proj_tall,0
jup_reflex_proj,jup_jp28_lm_rpapa20,jup_reflex_proj_tall,0
jup_reflex_proj,jup_jp32_pi_mpapa9,jup_reflex_proj_tall,0
jup_reflex_proj,jup_jp34_ar_balpha27,jup_reflex_proj_tall,0
jup_reflex_proj,jup_jp35_sn_moscar,jup_reflex_proj_tall,0
jup_reflex_proj,jup_jp36_ar_anov94,jup_reflex_proj_tall,0
jup_reflex_proj,jup_jp36_sn_boscar,jup_reflex_proj_tall,0
jup_reflex_proj,jup_jp40_br_hcharlie36,jup_reflex_proj_tall,0
jup_reflex_proj,jup_jp41_sm_kpappa50,jup_reflex_proj_tall,0
jup_reflex_proj,jup_jp44_ar_stango44,jup_reflex_proj_tall,0
laserbox_ads05,iw9_sn_mromeo,laserbox_ads05_mromeo,0
laserbox_hip01,iw9_ar_mike16,laserbox_hip01_p01,0
laserbox_hip01,iw9_ar_mike4,laserbox_hip01_p01,0
laserbox_hip01,iw9_br_msecho,laserbox_hip01_p01,0
laserbox_hip01,iw9_lm_foxtrot,laserbox_hip01_p01,0
laserbox_hip01,iw9_sm_alpha57,laserbox_hip01_p01,0
mag_ar_hvylarge_p08,iw9_ar_ralpha,mag_ar_hvylarge2_p08,0
mag_ar_large_p03,iw9_ar_augolf,mag_ar_large_p03_augolf,0
mag_ar_large_p03,iw9_lm_ahotel,mag_ar_large_p03_ahotel,0
mag_ar_large_p04,iw9_ar_akilo,mag_ar_large_p04_akilo,0
mag_ar_large_p04,iw9_lm_rkilo,mag_ar_large_p04_rkilo,0
mag_ar_lgtlarge_p04,iw9_ar_akilo105,mag_ar_lgtlarge_p04_akilo105,0
mag_ar_lgtlarge_p04,iw9_ar_akilo74,mag_ar_lgtlarge_p04_akilo74,0
mag_ar_lgtsmall_p04,iw9_ar_akilo105,mag_ar_lgtsmall_p04_akilo105,0
mag_ar_lgtsmall_p04,iw9_ar_akilo74,mag_ar_lgtsmall_p04_akilo74,0
mag_ar_light_p04,iw9_ar_akilo105,mag_ar_light_p04_akilo105,0
mag_ar_light_p04,iw9_ar_akilo74,mag_ar_light_p04_akilo74,0
mag_ar_p03,iw9_ar_augolf,mag_ar_p03_augolf,0
mag_ar_p03,iw9_lm_ahotel,mag_ar_p03_ahotel,0
mag_ar_p04,iw9_ar_akilo,mag_ar_p04_akilo,0
mag_ar_p04,iw9_lm_rkilo,mag_ar_p04_rkilo,0
mag_br_large_p02,iw9_ar_golf3,mag_br_large_p02_golf3,0
mag_br_p02,iw9_ar_golf3,mag_br_p02_golf3,0
mag_br_p02,iw9_dm_pgolf1,mag_br_p02_pgolf1,0
mag_br_p18,iw9_br_soscar14,mag_br_p18_soscar14,0
mag_br_p18,iw9_dm_mike14,mag_br_p18_mike14,0
mag_dm_large_p20,iw9_dm_mike24,mag_dm_large_p20_mike24,0
mag_dm_large_p20,iw9_dm_sa700,mag_dm_large_p20_sa700,0
mag_dm_p20,iw9_dm_mike24,mag_dm_p20_mike24,0
mag_dm_p20,iw9_dm_sa700,mag_dm_p20_sa700,0
mag_dm_xlarge_p20,iw9_dm_mike24,mag_dm_xlarge_p20_mike24,0
mag_dm_xlarge_p20,iw9_dm_sa700,mag_dm_xlarge_p20_sa700,0
mag_pi_p25,iw9_pi_dechoauto,mag_pi_p25_dechoauto,0
mag_sm_p02,iw9_sm_sdelta,mag_sm_p02_sdelta,0
mag_sn_large_p02,iw9_ar_golf3,mag_sn_large_p02_golf3,0
mag_sn_large_p02,iw9_dm_pgolf1,mag_sn_large_p02_pgolf1,0
mag_sn_p02,iw9_ar_golf3,mag_sn_p02_golf3,0
mag_sn_p02,iw9_dm_pgolf1,mag_sn_p02_pgolf1,0
mag_sn_p20,iw9_dm_xmike2010,mag_sn_p20_xmike2010,0
pgrip_aim_p23,iw9_sn_alpha50,pgrip_aim_stockass_p23,0
pgrip_aim_p23,iw9_sn_alpha50,pgrip_aim_stockhvyass_p23,1
pgrip_aim_p23,iw9_sn_alpha50,pgrip_aim_stocksn_p23,2
pgrip_aim_p23,iw9_sn_alpha50,pgrip_aim_stocktac_p23,3
pgrip_ass_p23,iw9_sn_alpha50,pgrip_ass_stockass_p23,0
pgrip_ass_p23,iw9_sn_alpha50,pgrip_ass_stockhvyass_p23,1
pgrip_ass_p23,iw9_sn_alpha50,pgrip_ass_stocksn_p23,2
pgrip_ass_p23,iw9_sn_alpha50,pgrip_ass_stocktac_p23,3
pgrip_p25,iw9_pi_dechoauto,pgrip_p25_dechoauto,0
pgrip_sm_aim_p02,iw9_sm_sdelta,pgrip_sm_aim_p02_sdelta,0
pgrip_sm_aim_p08,iw9_ar_mcbravo,pgrip_ar2_aim_p08,0
pgrip_sm_aim_p08,iw9_ar_mcharlie,pgrip_ar_aim_p08,0
pgrip_sm_aim_p08,iw9_ar_ralpha,pgrip_ar_aim_p08,0
pgrip_sm_ass_p02,iw9_sm_sdelta,pgrip_sm_ass_p02_sdelta,0
pgrip_sm_ass_p08,iw9_ar_mcbravo,pgrip_ar2_ass_p08,0
pgrip_sm_ass_p08,iw9_ar_mcharlie,pgrip_ar_ass_p08,0
pgrip_sm_ass_p08,iw9_ar_ralpha,pgrip_ar_ass_p08,0
pgrip_sm_p43,iw9_sm_acharlie9,pgrip_sm_p43_acharlie9,0
pgrip_sm_tac_p02,iw9_sm_sdelta,pgrip_sm_tac_p02_sdelta,0
pgrip_sm_tac_p08,iw9_ar_mcbravo,pgrip_ar2_tac_p08,0
pgrip_sm_tac_p08,iw9_ar_mcharlie,pgrip_ar_tac_p08,0
pgrip_sm_tac_p08,iw9_ar_ralpha,pgrip_ar_tac_p08,0
pgrip_tac_p23,iw9_sn_alpha50,pgrip_tac_stockass_p23,0
pgrip_tac_p23,iw9_sn_alpha50,pgrip_tac_stockhvy_p23,1
pgrip_tac_p23,iw9_sn_alpha50,pgrip_tac_stocksn_p23,2
pgrip_tac_p23,iw9_sn_alpha50,pgrip_tac_stocktac_p23,3
pgrip_tac_p24,iw9_pi_golf17,pgrip_tac_p24_stock,0
pgrip_tac_p24,iw9_pi_golf18,pgrip_tac_p24_romeo18,0
reflex01,iw9_ar_acharlie300,reflex01_tall,0
reflex01,iw9_ar_akilo,reflex01_tall,0
reflex01,iw9_ar_akilo105,reflex01_tall,0
reflex01,iw9_ar_akilo74,reflex01_tall,0
reflex01,iw9_ar_augolf,reflex01_tall,0
reflex01,iw9_ar_falpha,reflex01_tall,0
reflex01,iw9_ar_falpha,reflex01_tall,1
reflex01,iw9_ar_fecho,reflex01_tall,0
reflex01,iw9_ar_fecho,reflex01_tall,1
reflex01,iw9_ar_golf3,reflex01_tall,0
reflex01,iw9_ar_helima,reflex01_tall,0
reflex01,iw9_ar_kilo53,reflex01_tall,0
reflex01,iw9_ar_malima,reflex01_tall,0
reflex01,iw9_ar_mcbravo,reflex01_tall,0
reflex01,iw9_ar_mcharlie,reflex01_tall,0
reflex01,iw9_ar_mike16,reflex01_tall,0
reflex01,iw9_ar_mike4,reflex01_tall,0
reflex01,iw9_ar_ralpha,reflex01_tall,0
reflex01,iw9_ar_scharlie,reflex01_tall,0
reflex01,iw9_ar_schotel,reflex01_tall,0
reflex01,iw9_br_msecho,reflex01_tall,0
reflex01,iw9_br_ngsierra,reflex01_tall,0
reflex01,iw9_br_soscar14,reflex01_tall,0
reflex01,iw9_dm_crossbow,reflex01_tall,0
reflex01,iw9_dm_mike14,reflex01_tall,0
reflex01,iw9_dm_mike24,reflex01_tall,0
reflex01,iw9_dm_pgolf1,reflex01_tall,0
reflex01,iw9_dm_sa700,reflex01_tall,0
reflex01,iw9_dm_sbeta,reflex01_tall,0
reflex01,iw9_dm_scromeo,reflex01_tall,0
reflex01,iw9_dm_stango25,reflex01_tall,0
reflex01,iw9_lm_ahotel,reflex01_tall,0
reflex01,iw9_lm_foxtrot,reflex01_tall,0
reflex01,iw9_lm_kilo21,reflex01_tall,0
reflex01,iw9_lm_mkilo3,reflex01_tall,0
reflex01,iw9_lm_mkilo3,reflex01_tall,1
reflex01,iw9_lm_ngolf7,reflex01_tall,0
reflex01,iw9_lm_rkilo,reflex01_tall,0
reflex01,iw9_lm_slima,reflex01_tall,0
reflex01,iw9_sh_charlie725,reflex01_tall,0
reflex01,iw9_sh_mbravo,reflex01_tall,0
reflex01,iw9_sh_mike1014,reflex01_tall,0
reflex01,iw9_sh_mviktor,reflex01_tall,0
reflex01,iw9_sh_tsierra12,reflex01_tall,0
reflex01,iw9_sh_vecho,reflex01_tall,0
reflex01,iw9_sm_acharlie45,reflex01_tall,0
reflex01,iw9_sm_acharlie9,reflex01_tall,0
reflex01,iw9_sm_alpha57,reflex01_tall,0
reflex01,iw9_sm_apapa,reflex01_tall,0
reflex01,iw9_sm_aviktor,reflex01_tall,0
reflex01,iw9_sm_beta,reflex01_tall,0
reflex01,iw9_sm_mpapa5,reflex01_tall,0
reflex01,iw9_sm_mpapa7,reflex01_tall,0
reflex01,iw9_sm_mpapax,reflex01_tall,0
reflex01,iw9_sm_papa90,reflex01_tall,0
reflex01,iw9_sm_sdelta,reflex01_tall,0
reflex01,iw9_sm_victor,reflex01_tall,0
reflex01,iw9_sn_limax,reflex01_tall,0
reflex01,jup_cp01_sh_aromeo410,reflex01_tall,0
reflex01,jup_cp01_sm_coscar635,reflex01_tall,0
reflex01,jup_cp01_sm_pcharlie9,reflex01_tall,0
reflex01,jup_cp05_lm_halpha,reflex01_tall,0
reflex01,jup_cp06_ar_falpha,reflex01_tall,0
reflex01,jup_cp08_br_xmike5,reflex01_tall,0
reflex01,jup_cp15_lm_mkilo3,reflex01_tall,0
reflex01,jup_cp24_pi_glima21,reflex01_tall,0
reflex01,jup_jp01_ar_golf36,reflex01_tall,0
reflex01,jup_jp01_dm_slima8,reflex01_tall,0
reflex01,jup_jp01_lm_mgolf36,reflex01_tall,0
reflex01,jup_jp02_ar_bromeo805,reflex01_tall,0
reflex01,jup_jp02_br_bromeo2,reflex01_tall,0
reflex01,jup_jp02_dm_bromeop,reflex01_tall,0
reflex01,jup_jp02_sm_scharlie3,reflex01_tall,0
reflex01,jup_jp03_ar_aromeo160,reflex01_tall,0
reflex01,jup_jp03_br_aromeo200,reflex01_tall,0
reflex01,jup_jp03_sm_pmike,reflex01_tall,0
reflex01,jup_jp04_sm_lwhiskey,reflex01_tall,0
reflex01,jup_jp04_sm_umike,reflex01_tall,0
reflex01,jup_jp05_ar_foxtrot2000,reflex01_tall,0
reflex01,jup_jp06_lm_pkilop,reflex01_tall,0
reflex01,jup_jp07_sm_uzulu,reflex01_tall,0
reflex01,jup_jp07_sm_uzulup,reflex01_tall,0
reflex01,jup_jp08_ar_qbravo97,reflex01_tall,0
reflex01,jup_jp08_lm_qbravo95lsw,reflex01_tall,0
reflex01,jup_jp09_sh_oromeo12,reflex01_tall,0
reflex01,jup_jp10_sn_cdelta50,reflex01_tall,0
reflex01,jup_jp12_pi_mike93,reflex01_tall,0
reflex01,jup_jp13_dm_svictork,reflex01_tall,0
reflex01,jup_jp16_sh_recho870,reflex01_tall,0
reflex01,jup_jp19_ar_acharlie,reflex01_tall,0
reflex01,jup_jp19_br_acharlie450,reflex01_tall,0
reflex01,jup_jp19_dm_acharlied,reflex01_tall,0
reflex01,jup_jp20_lm_evictor,reflex01_tall,0
reflex01,jup_jp25_ar_talpha95,reflex01_tall,0
reflex01,jup_jp25_sm_talpham,reflex01_tall,0
reflex01,jup_jp28_lm_rpapa20,reflex01_tall,0
reflex01,jup_jp31_dm_compound,reflex01_tall,0
reflex01,jup_jp32_pi_mpapa9,reflex01_tall,0
reflex01,jup_jp34_ar_balpha27,reflex01_tall,0
reflex01,jup_jp35_sn_moscar,reflex01_tall,0
reflex01,jup_jp36_ar_anov94,reflex01_tall,0
reflex01,jup_jp36_sn_boscar,reflex01_tall,0
reflex01,jup_jp37_dm_kappa98,reflex01_tall,0
reflex01,jup_jp38_sh_spapa12,reflex01_tall,0
reflex01,jup_jp40_br_hcharlie36,reflex01_tall,0
reflex01,jup_jp41_sm_kpappa50,reflex01_tall,0
reflex01,jup_jp44_ar_stango44,reflex01_tall,0
reflex02,iw9_ar_acharlie300,reflex02_tall,0
reflex02,iw9_ar_akilo,reflex02_tall,0
reflex02,iw9_ar_akilo105,reflex02_tall,0
reflex02,iw9_ar_akilo74,reflex02_tall,0
reflex02,iw9_ar_augolf,reflex02_tall,0
reflex02,iw9_ar_falpha,reflex02_tall,0
reflex02,iw9_ar_falpha,reflex02_tall,1
reflex02,iw9_ar_fecho,reflex02_tall,0
reflex02,iw9_ar_fecho,reflex02_tall,1
reflex02,iw9_ar_golf3,reflex02_tall,0
reflex02,iw9_ar_helima,reflex02_tall,0
reflex02,iw9_ar_kilo53,reflex02_tall,0
reflex02,iw9_ar_malima,reflex02_tall,0
reflex02,iw9_ar_mcbravo,reflex02_tall,0
reflex02,iw9_ar_mcharlie,reflex02_tall,0
reflex02,iw9_ar_mike16,reflex02_tall,0
reflex02,iw9_ar_mike4,reflex02_tall,0
reflex02,iw9_ar_ralpha,reflex02_tall,0
reflex02,iw9_ar_scharlie,reflex02_tall,0
reflex02,iw9_ar_schotel,reflex02_tall,0
reflex02,iw9_br_msecho,reflex02_tall,0
reflex02,iw9_br_ngsierra,reflex02_tall,0
reflex02,iw9_br_soscar14,reflex02_tall,0
reflex02,iw9_dm_crossbow,reflex02_tall,0
reflex02,iw9_dm_mike14,reflex02_tall,0
reflex02,iw9_dm_mike24,reflex02_tall,0
reflex02,iw9_dm_pgolf1,reflex02_tall,0
reflex02,iw9_dm_sa700,reflex02_tall,0
reflex02,iw9_dm_sbeta,reflex02_tall,0
reflex02,iw9_dm_scromeo,reflex02_tall,0
reflex02,iw9_dm_stango25,reflex02_tall,0
reflex02,iw9_lm_ahotel,reflex02_tall,0
reflex02,iw9_lm_foxtrot,reflex02_tall,0
reflex02,iw9_lm_kilo21,reflex02_tall,0
reflex02,iw9_lm_mkilo3,reflex02_tall,0
reflex02,iw9_lm_mkilo3,reflex02_tall,1
reflex02,iw9_lm_ngolf7,reflex02_tall,0
reflex02,iw9_lm_rkilo,reflex02_tall,0
reflex02,iw9_lm_slima,reflex02_tall,0
reflex02,iw9_sh_charlie725,reflex02_tall,0
reflex02,iw9_sh_mbravo,reflex02_tall,0
reflex02,iw9_sh_mike1014,reflex02_tall,0
reflex02,iw9_sh_mviktor,reflex02_tall,0
reflex02,iw9_sh_tsierra12,reflex02_tall,0
reflex02,iw9_sh_vecho,reflex02_tall,0
reflex02,iw9_sm_acharlie45,reflex02_tall,0
reflex02,iw9_sm_acharlie9,reflex02_tall,0
reflex02,iw9_sm_alpha57,reflex02_tall,0
reflex02,iw9_sm_apapa,reflex02_tall,0
reflex02,iw9_sm_aviktor,reflex02_tall,0
reflex02,iw9_sm_beta,reflex02_tall,0
reflex02,iw9_sm_mpapa5,reflex02_tall,0
reflex02,iw9_sm_mpapa7,reflex02_tall,0
reflex02,iw9_sm_mpapax,reflex02_tall,0
reflex02,iw9_sm_papa90,reflex02_tall,0
reflex02,iw9_sm_sdelta,reflex02_tall,0
reflex02,iw9_sm_victor,reflex02_tall,0
reflex02,iw9_sn_limax,reflex02_tall,0
reflex02,jup_cp01_sh_aromeo410,reflex02_tall,0
reflex02,jup_cp01_sm_coscar635,reflex02_tall,0
reflex02,jup_cp01_sm_pcharlie9,reflex02_tall,0
reflex02,jup_cp05_lm_halpha,reflex02_tall,0
reflex02,jup_cp06_ar_falpha,reflex02_tall,0
reflex02,jup_cp08_br_xmike5,reflex02_tall,0
reflex02,jup_cp15_lm_mkilo3,reflex02_tall,0
reflex02,jup_cp24_pi_glima21,reflex02_tall,0
reflex02,jup_jp01_ar_golf36,reflex02_tall,0
reflex02,jup_jp01_dm_slima8,reflex02_tall,0
reflex02,jup_jp01_lm_mgolf36,reflex02_tall,0
reflex02,jup_jp02_ar_bromeo805,reflex02_tall,0
reflex02,jup_jp02_br_bromeo2,reflex02_tall,0
reflex02,jup_jp02_dm_bromeop,reflex02_tall,0
reflex02,jup_jp02_sm_scharlie3,reflex02_tall,0
reflex02,jup_jp03_ar_aromeo160,reflex02_tall,0
reflex02,jup_jp03_br_aromeo200,reflex02_tall,0
reflex02,jup_jp03_sm_pmike,reflex02_tall,0
reflex02,jup_jp04_sm_lwhiskey,reflex02_tall,0
reflex02,jup_jp04_sm_umike,reflex02_tall,0
reflex02,jup_jp05_ar_foxtrot2000,reflex02_tall,0
reflex02,jup_jp06_lm_pkilop,reflex02_tall,0
reflex02,jup_jp07_sm_uzulu,reflex02_tall,0
reflex02,jup_jp07_sm_uzulup,reflex02_tall,0
reflex02,jup_jp08_ar_qbravo97,reflex02_tall,0
reflex02,jup_jp08_lm_qbravo95lsw,reflex02_tall,0
reflex02,jup_jp09_sh_oromeo12,reflex02_tall,0
reflex02,jup_jp10_sn_cdelta50,reflex02_tall,0
reflex02,jup_jp12_pi_mike93,reflex02_tall,0
reflex02,jup_jp13_dm_svictork,reflex02_tall,0
reflex02,jup_jp16_sh_recho870,reflex02_tall,0
reflex02,jup_jp19_ar_acharlie,reflex02_tall,0
reflex02,jup_jp19_br_acharlie450,reflex02_tall,0
reflex02,jup_jp19_dm_acharlied,reflex02_tall,0
reflex02,jup_jp20_lm_evictor,reflex02_tall,0
reflex02,jup_jp25_ar_talpha95,reflex02_tall,0
reflex02,jup_jp25_sm_talpham,reflex02_tall,0
reflex02,jup_jp28_lm_rpapa20,reflex02_tall,0
reflex02,jup_jp31_dm_compound,reflex02_tall,0
reflex02,jup_jp32_pi_mpapa9,reflex02_tall,0
reflex02,jup_jp34_ar_balpha27,reflex02_tall,0
reflex02,jup_jp35_sn_moscar,reflex02_tall,0
reflex02,jup_jp36_ar_anov94,reflex02_tall,0
reflex02,jup_jp36_sn_boscar,reflex02_tall,0
reflex02,jup_jp37_dm_kappa98,reflex02_tall,0
reflex02,jup_jp38_sh_spapa12,reflex02_tall,0
reflex02,jup_jp40_br_hcharlie36,reflex02_tall,0
reflex02,jup_jp41_sm_kpappa50,reflex02_tall,0
reflex02,jup_jp44_ar_stango44,reflex02_tall,0
reflex03,iw9_ar_acharlie300,reflex03_tall,0
reflex03,iw9_ar_akilo,reflex03_tall,0
reflex03,iw9_ar_akilo105,reflex03_tall,0
reflex03,iw9_ar_akilo74,reflex03_tall,0
reflex03,iw9_ar_augolf,reflex03_tall,0
reflex03,iw9_ar_falpha,reflex03_tall,0
reflex03,iw9_ar_falpha,reflex03_tall,1
reflex03,iw9_ar_fecho,reflex03_tall,0
reflex03,iw9_ar_fecho,reflex03_tall,1
reflex03,iw9_ar_golf3,reflex03_tall,0
reflex03,iw9_ar_helima,reflex03_tall,0
reflex03,iw9_ar_kilo53,reflex03_tall,0
reflex03,iw9_ar_malima,reflex03_tall,0
reflex03,iw9_ar_mcbravo,reflex03_tall,0
reflex03,iw9_ar_mcharlie,reflex03_tall,0
reflex03,iw9_ar_mike16,reflex03_tall,0
reflex03,iw9_ar_mike4,reflex03_tall,0
reflex03,iw9_ar_ralpha,reflex03_tall,0
reflex03,iw9_ar_scharlie,reflex03_tall,0
reflex03,iw9_ar_schotel,reflex03_tall,0
reflex03,iw9_br_msecho,reflex03_tall,0
reflex03,iw9_br_ngsierra,reflex03_tall,0
reflex03,iw9_br_soscar14,reflex03_tall,0
reflex03,iw9_dm_crossbow,reflex03_tall,0
reflex03,iw9_dm_mike14,reflex03_tall,0
reflex03,iw9_dm_mike24,reflex03_tall,0
reflex03,iw9_dm_pgolf1,reflex03_tall,0
reflex03,iw9_dm_sa700,reflex03_tall,0
reflex03,iw9_dm_sbeta,reflex03_tall,0
reflex03,iw9_dm_scromeo,reflex03_tall,0
reflex03,iw9_dm_stango25,reflex03_tall,0
reflex03,iw9_lm_ahotel,reflex03_tall,0
reflex03,iw9_lm_foxtrot,reflex03_tall,0
reflex03,iw9_lm_kilo21,reflex03_tall,0
reflex03,iw9_lm_mkilo3,reflex03_tall,0
reflex03,iw9_lm_mkilo3,reflex03_tall,1
reflex03,iw9_lm_ngolf7,reflex03_tall,0
reflex03,iw9_lm_rkilo,reflex03_tall,0
reflex03,iw9_lm_slima,reflex03_tall,0
reflex03,iw9_sh_charlie725,reflex03_tall,0
reflex03,iw9_sh_mbravo,reflex03_tall,0
reflex03,iw9_sh_mike1014,reflex03_tall,0
reflex03,iw9_sh_mviktor,reflex03_tall,0
reflex03,iw9_sh_tsierra12,reflex03_tall,0
reflex03,iw9_sh_vecho,reflex03_tall,0
reflex03,iw9_sm_acharlie45,reflex03_tall,0
reflex03,iw9_sm_acharlie9,reflex03_tall,0
reflex03,iw9_sm_apapa,reflex03_tall,0
reflex03,iw9_sm_aviktor,reflex03_tall,0
reflex03,iw9_sm_beta,reflex03_tall,0
reflex03,iw9_sm_mpapa5,reflex03_tall,0
reflex03,iw9_sm_mpapa7,reflex03_tall,0
reflex03,iw9_sm_mpapax,reflex03_tall,0
reflex03,iw9_sm_papa90,reflex03_tall,0
reflex03,iw9_sm_sdelta,reflex03_tall,0
reflex03,iw9_sm_victor,reflex03_tall,0
reflex03,iw9_sn_limax,reflex03_tall,0
reflex03,jup_cp01_sh_aromeo410,reflex03_tall,0
reflex03,jup_cp01_sm_coscar635,reflex03_tall,0
reflex03,jup_cp01_sm_pcharlie9,reflex03_tall,0
reflex03,jup_cp05_lm_halpha,reflex03_tall,0
reflex03,jup_cp06_ar_falpha,reflex03_tall,0
reflex03,jup_cp08_br_xmike5,reflex03_tall,0
reflex03,jup_cp15_lm_mkilo3,reflex03_tall,0
reflex03,jup_cp24_pi_glima21,reflex03_tall,0
reflex03,jup_jp01_ar_golf36,reflex03_tall,0
reflex03,jup_jp01_dm_slima8,reflex03_tall,0
reflex03,jup_jp01_lm_mgolf36,reflex03_tall,0
reflex03,jup_jp02_ar_bromeo805,reflex03_tall,0
reflex03,jup_jp02_br_bromeo2,reflex03_tall,0
reflex03,jup_jp02_dm_bromeop,reflex03_tall,0
reflex03,jup_jp02_sm_scharlie3,reflex03_tall,0
reflex03,jup_jp03_ar_aromeo160,reflex03_tall,0
reflex03,jup_jp03_br_aromeo200,reflex03_tall,0
reflex03,jup_jp03_sm_pmike,reflex03_tall,0
reflex03,jup_jp04_sm_lwhiskey,reflex03_tall,0
reflex03,jup_jp04_sm_umike,reflex03_tall,0
reflex03,jup_jp05_ar_foxtrot2000,reflex03_tall,0
reflex03,jup_jp06_lm_pkilop,reflex03_tall,0
reflex03,jup_jp07_sm_uzulu,reflex03_tall,0
reflex03,jup_jp07_sm_uzulup,reflex03_tall,0
reflex03,jup_jp08_ar_qbravo97,reflex03_tall,0
reflex03,jup_jp08_lm_qbravo95lsw,reflex03_tall,0
reflex03,jup_jp09_sh_oromeo12,reflex03_tall,0
reflex03,jup_jp10_sn_cdelta50,reflex03_tall,0
reflex03,jup_jp12_pi_mike93,reflex03_tall,0
reflex03,jup_jp13_dm_svictork,reflex03_tall,0
